digest,txId,sender,recipient,timestamp,gasPrice,accountNonce,value,commitTime,Broadcast,Monoxide_d1,Monoxide_d2,LBF_d1,LBF_d2,Proposed_d1,Proposed_d2
e4402ae48ad6b72e7f9c44883b38e204c7c9c39f343fd222a5e74427ca32f37f,7453,0x04a2a3ee9c9ea82e1f918ece209f8a7e6d7521e7,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114449,11.0,11,7.00758554e+18,1627488200961,15,7,8,1,7,6,15
779e5b53baa6f08cb4bfd7dbecc362696ea410beb444ebb6aec3b074cfafe47f,7454,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114449,11.0,11,2.4652e+16,1627488200965,15,9,14,2,2,12,12
df2814c77d54a6a49cc75c8fdeb2ba5f29f303d89b3adef009276f93e32d52d7,7457,0x1a22137e525478043f6e1394849e6c23932786c9,0x0a41be86378f36ba0823db204723693c0836a3e9,1627488114450,11.0,11,8.50099457522413e+19,1627488200970,15,9,9,9,9,3,3
2c93a69eebbcccfa3bb9fffee62db1089a6a4577fb13673ae7cfa6289f70fff3,7459,0x92dca5e102b3b81b60f1a504634947c374a88ccb,0x4e38682b309624c17c2464241202439f180d3fa0,1627488114450,11.0,11,9.99e+20,1627488200974,15,0,11,0,11,0,11
48f326b9bde52226363ff27b5cd4d9e3d838d61a8d7a4093bfcfdbb785c55043,7462,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114450,11.0,11,5.239113e+16,1627488200978,15,9,14,2,2,12,12
755f9bc61391b0f8683f00065e37cdb363c461ffd7de16a3fd2505cea5b9e1b0,7467,0x0117aca5d98443a8ce8aee7ac4bec8450abbd852,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114450,11.0,11,8.13279588729e+21,1627488200982,15,2,8,1,5,2,15
567a16e204e50cedfcbc5cee1b76b7cc389a74b7b71556961660aa49e844b246,7468,0xc97b6e47df229442524f8f210926557900f81574,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114450,11.0,11,6.01332555e+18,1627488200986,15,4,8,1,7,11,15
496909c091a047f88d3330d2bb6df4746be61c812137dcf7375a7520de74f2e9,7469,0x0ebf34ef7f813ad4ff2f846db5167d338476b53f,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114450,11.0,11,2.01125927e+18,1627488200990,15,8,15,1,9,7,15
144ea4074c8335654367194357a77a46c4b5892eaba0900eeaf105c83339cf93,7470,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114450,11.0,11,9.718573e+16,1627488200994,15,8,9,1,2,12,12
509e3f6c4df290eb0ec1392be60e8d2c87adf7e84b8eaba298b93c6e3124af02,7471,0x4e38682b309624c17c2464241202439f180d3fa0,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114450,11.0,11,9.9989884327e+20,1627488201000,15,0,8,0,1,0,15
e617ebd34b8c58bbcbe6d40077f5504fe6ebc5e3bad962eeab0bb0870140b132,7472,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114450,11.0,11,3.345042e+16,1627488201004,15,9,14,2,2,12,12
ca4e176fdc116d122e83f2d721578d408b33938de146b4853f88fb5a54e5e48d,7481,0x0117aca5d98443a8ce8aee7ac4bec8450abbd852,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114450,11.0,11,8.13279581328e+21,1627488201008,15,2,8,1,5,2,15
5142a64bfacd79302eab9963947d1a88fb666c322e0e07335d1de0862a2fa31f,7482,0xe60e8a5d8e92fe98313ac371bd8dcfb329b1cd45,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114450,11.0,11,8.30383947e+18,1627488201012,15,5,8,1,11,5,15
1ce21b33ec430fb328dc25e42e6a814ae13bb71eb31ecebe80ede51f8ef46900,7483,0x46785a59acdd53e8b8ddf8b1d8833436259ad77f,0x48b4d476f7c69e2ca9e029670c556064091fd348,1627488114450,11.0,11,1.0e+18,1627488201017,15,8,15,8,15,8,15
693c11c277426f7ed7c611c8970c5e3077a8381c682d86b36048beda54f2fcd6,7487,0xb0bf4a71f730782368ef660fe6d298f432f95450,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114450,11.0,11,2.2999874324e+20,1627488201021,15,0,8,1,7,7,15
a62dd21d1b064c9cd2cc49a1939d2030d6b032be568b8dabeef0b9fd280f2474,7488,0xb9fb9b889521813675d59c1e22be4f35023e8432,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114451,11.0,11,3.872447307e+19,1627488201025,15,2,8,1,2,2,15
96dbc209a28fd887e25960c0dfb5d8d03a40e52fc2e732ade68dfb61f142cb05,7489,0x46785a59acdd53e8b8ddf8b1d8833436259ad77f,0x48b4d476f7c69e2ca9e029670c556064091fd348,1627488114451,11.0,11,1.0e+19,1627488201029,15,8,15,8,15,8,15
4821f8d3324b818479e162614d551a890cad9a42b58a23e380a055c9d95daca5,7496,0x46785a59acdd53e8b8ddf8b1d8833436259ad77f,0x48b4d476f7c69e2ca9e029670c556064091fd348,1627488114451,11.0,11,1.0e+21,1627488201034,15,8,15,8,15,8,15
006f05087d1c09c232ac0f5b766ded32fc40c814a04c41d7a1efd5819c2d83e9,7501,0xcf684dfb8304729355b58315e8019b1aa2ad1bac,0xba575c0c66ec866a308dcd4cb3dbd3a83d78733f,1627488114451,11.0,11,0.0,1627488201038,16,12,15,7,15,3,15
d592197bbf38884f4a8f61af4373bdf455b7a727c4ef4f378e2c20554d4f6752,7502,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114451,11.0,11,2.992538e+16,1627488201042,16,9,14,2,2,0,0
8f5639ac76e0afdcc7a2ff068a5ed3f6256fb5a388f50e3604cbf620b30a276e,7506,0x9b0a028eafdecde3afc0fd00b7937098388b7c8a,0x079d7fcff0051422d2cb48c11f30c1c37414ee07,1627488114451,11.0,11,1.3273e+19,1627488201046,16,7,10,3,7,6,7
87a95ae3d16c22afdc433ad52468c18abbd68bb61bb41a1588b8842e498e68f0,7507,0x7339bf89a60f8a29d0ed436f3198774f8e191f37,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114451,11.0,11,2.62873505e+18,1627488201050,16,7,8,1,9,14,15
e25e0762ea3bf0e0b52eed3136c857cf8b590e3f3e3befdf96b785c684554750,7510,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xa114c802ef29776f05f9c6925ce915232e8ae102,1627488114451,11.0,11,2.008064141e+19,1627488201054,16,2,14,2,6,0,0
b288921af474536d36853c06d30ce872c3f29c91beecf4f9bc7b3416680d963c,7511,0x144b19f1f66cbe318347e48d84b14039466c5909,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1627488114451,11.0,11,1.9989e+21,1627488201059,16,2,9,1,9,0,9
9bd61096363bcb95dc60865520bf27c2688c6856700b0d4415be14aa9bff4fca,7512,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114451,11.0,11,6.425299e+16,1627488201063,16,9,14,2,2,0,0
dd9ed3951350005c17e7675704f8c2f779ed19e9bce30afd013527966ca2d91d,7513,0x079d7fcff0051422d2cb48c11f30c1c37414ee07,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114451,11.0,11,1.327183571e+19,1627488201067,16,7,8,1,7,7,15
846063318fcba773cfcd7dbdbd86a7f47172a02ab4d3d304be45b3b35dbf6171,7514,0x0860d24d162d7bb91d1e3864788274d2372e5a2a,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114451,11.0,11,9.9882277e+17,1627488201071,16,8,10,1,10,10,15
4a8792b27b98a8dbe4dc966b97de80e02aeab96b9eaf2821a33a92c2fc8d8c85,7515,0xa114c802ef29776f05f9c6925ce915232e8ae102,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114451,11.0,11,2.007947519e+19,1627488201075,16,2,8,1,6,0,0
803f096e3a51e08fe922cf7dd31f40221b91f44fe6c3f050cc840588c7f60dc8,7518,0x278020eafcda4e4e954c11ebd25a97af1d24cf19,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114452,11.0,11,9.9814362999999e+17,1627488201079,16,1,9,2,9,6,6
5fc35107d75a9c143a4a31cccf2f667f33452d80ce20410596114fbf9506b99c,7519,0x9035381792df1110d064bfccf27f1d88c537d327,0xa9ac1233699bdae25abebae4f9fb54dbb1b44700,1627488114452,11.0,11,1.0e+18,1627488201083,16,0,7,8,8,6,6
bd46bd25940369684c7617c16ad9e50233d3256e3dc6b5aae33a50bd2104206d,7520,0x52f791ee5e11186fc120eab36dd80277f6a630bb,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114452,11.0,11,2.5363748e+17,1627488201088,16,1,11,2,9,6,6
982a996d558740c2ae3dde5fbe3aecfab08255d2ef42e539aa82f8ea04423331,7522,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x5172f64b457ab051d13f22662aa90b3f9af1dc63,1627488114452,11.0,11,2.00894115e+18,1627488201092,16,3,14,2,11,6,7
243e618aed313a69ba36577ff78565fecd00cd05408145344d119dcc128be1f0,7526,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114452,11.0,11,8.535933e+16,1627488201096,16,9,14,2,2,0,0
7de0261e877f2e123f3875863ece3b8cdaa5d5fcb8aa6c6ae40dad45593f0724,7528,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x795daa7cd2c81b20de241ce0751981fac4930070,1627488114452,11.0,11,2.049466887e+19,1627488201100,16,0,14,2,8,7,9
8a3b9e154766ee5aba306429d58fae774413049ee12e889a7bc18f664e8dcdec,7531,0xe05ff93a9978bbb48356accc74088f3841fc5d72,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114452,11.0,11,1.02263604e+18,1627488201104,16,2,8,1,9,7,15
f5af15ed9614910990b0c1356185e21d9eabbfa8a4690f4dddaf353ba706aa1f,7532,0xc517a1cef7630dc7febd59e9f7fb80f56eacb21e,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114452,11.0,11,5.01735442e+18,1627488201108,16,8,14,1,6,7,15
171e4e36787381c4cb38805f2fedfadb8d78f42e001afdf34fc8fc419ed6906d,7533,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114452,11.0,11,1.7833647e+17,1627488201113,16,8,9,1,2,0,0
6474fce1454822eac86b015a08f1d81e0085413b68bce8c69bfba651d8f82052,7534,0x0117aca5d98443a8ce8aee7ac4bec8450abbd852,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114452,11.0,11,3.79868280706e+21,1627488201117,16,2,8,1,5,2,15
9dc584edf0c3de9775e0ae3851d8ba31ea22e2667579b0148b55e36d5b86cf64,7536,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114452,11.0,11,5.199721e+16,1627488201121,16,9,14,2,2,0,0
f25ad3d72ae58dfde2929049352c0f0552270331e0d9bccd597db0ed82e2cb5d,7540,0x795daa7cd2c81b20de241ce0751981fac4930070,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114453,11.0,11,2.049344261e+19,1627488201125,16,0,8,1,8,9,15
61ad5211773ae5b54553dfe576cc1a1c5ea8d2c7bb0703bfaeb231f2c39cbad1,7541,0x0117aca5d98443a8ce8aee7ac4bec8450abbd852,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114453,11.0,11,5.4387458209e+20,1627488201129,16,2,8,1,5,2,15
ea5156dc8bca7cc536221c29ae799a05ba7bd4a272dfc5c710efe6ebeaed4aa6,7542,0x1151790fe5f7c3113dfb07dc3914b1916ecc8a7a,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114453,11.0,11,5.0019378e+17,1627488201133,16,8,10,1,8,7,15
713b39de4848945744029657c58602e0a70a8c2520574554d08953cfe015d765,7543,0xa9ac1233699bdae25abebae4f9fb54dbb1b44700,0x1404970501adc2d55ce46209ebb4bba622ac6092,1627488114453,11.0,11,0.0,1627488201137,16,0,2,2,8,2,6
541c2d79e8e7f9cfaa6620a85aead0cbde01c8b0823ea561fa7fce49e4d9b774,7546,0xef247e639d49461d25f57e9362cade3120910ce0,0xf87481a262e993a75f791e7859e71bac36a606eb,1627488114453,11.0,11,5.0e+19,1627488201142,16,0,11,6,6,12,12
1f824c87b8182fbccc3af32e689c0bf0681287ac00132514dfb397b7902d1985,7547,0xa9ac1233699bdae25abebae4f9fb54dbb1b44700,0x1404970501adc2d55ce46209ebb4bba622ac6092,1627488114453,11.0,11,0.0,1627488201146,16,0,2,2,8,2,6
75d595518eff334949fdd037416a0d773e881d6c9dfc44e43adffadfb7f33e24,7549,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114453,11.0,11,5.07659e+16,1627488201150,16,8,9,1,2,0,0
6cb94ff61154c517e54df8235783aef369573028637b699468ba1e7ef8101912,7550,0x0117aca5d98443a8ce8aee7ac4bec8450abbd852,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114453,11.0,11,5.4218634924e+21,1627488201154,16,2,8,1,5,2,15
cb493457a57f57a2fd07c50d5e47a52cdbb84a427581077e85ab0668df40a039,7551,0xcca04dde313a912347dbe3b8f78e73ab14b51cbe,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114453,11.0,11,3.08469615e+18,1627488201158,16,8,14,1,8,11,15
58f632677a86408d34c7e7b7ca644013e9cedf04a66b1ce73b6e0b3134d3a902,7552,0xf87481a262e993a75f791e7859e71bac36a606eb,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114453,11.0,11,4.999876869e+19,1627488201163,16,8,11,1,6,0,0
e467d472cc66e232ed701ec3cd6b3adf7c86fb6c914d25a6dd73a8a8aee365d6,7554,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114453,11.0,11,5.832652e+16,1627488201167,16,9,14,2,2,0,0
c9886dc3e6216788b231e4478b8aecebfc74d102bcefe78b22361956ef6e5779,7556,0x6a679e378fdce6bfd97fe62f043c6f6405d79e99,0x0f40875e00f8e96dde4166a8bb778d9f5e352907,1627488114453,11.0,11,3.99999895e+21,1627488201171,16,7,9,7,9,7,9
32d45dcba29c5428330ab2bfde541d79943de5a15b5dd12fb3513b52229bb87e,7558,0x0117aca5d98443a8ce8aee7ac4bec8450abbd852,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114453,11.0,11,9.999878893e+19,1627488201175,16,2,8,1,5,2,15
add1e6f29fdc1a533a18d176890e5f15b2fa3ad7863a2474eb011a54cfc66a72,7559,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114453,11.0,11,5.711545e+16,1627488201180,16,8,9,1,2,0,0
fd0b38ad2b31dcafdc8d55d11a65bee19c4a2e34c2d8f04a619a867b8db9911c,7560,0xa9ac1233699bdae25abebae4f9fb54dbb1b44700,0x1404970501adc2d55ce46209ebb4bba622ac6092,1627488114453,11.0,11,0.0,1627488201184,16,0,2,2,8,2,6
c06c260e9e28656db868f0426389a3085bd455e58c7678ea1d90729f758b1e95,7564,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114453,11.0,11,5.439135e+16,1627488201188,16,9,14,2,2,0,0
9482d95d09137267818be4a372e90183797df52b46f9592f5802f854712269f8,7571,0x0117aca5d98443a8ce8aee7ac4bec8450abbd852,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114454,11.0,11,3.87199878088e+21,1627488201192,16,2,8,1,5,2,15
031915d479afc48d2715dba50d4111ed6e299093bf15c744047616774ca1defe,7573,0xa38b677302b088532c33d7ab6f9115b419753d02,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114454,11.0,11,1.110766314e+19,1627488201197,16,2,8,1,9,7,15
2bf3602a3dfcc3aedc2eccd6e47dd51b2700427ca463c632c3b89106d9926d4a,7574,0xe77a89bd45dc04eeb4e41d7b596b707e6e51e74c,0x0f40875e00f8e96dde4166a8bb778d9f5e352907,1627488114454,11.0,11,1.199999895e+22,1627488201201,16,7,12,7,12,7,12
2fbb3dbdf3b0843b47e63b9a4aa8b35b984dcf37c3f26c4594cc5fd1a1225716,7575,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0x289b9ba6dc9c12d3130f1115180397c20ccbf220,1627488114454,11.0,11,4.471045e+21,1627488201205,16,0,2,1,6,0,6
4afd0728034ad4b194e728f4d038572a0f328ef592c6d6ec633bfca7f71ed70a,7576,0x790b8a3ce86e707ed0ed32bf89b3269692a23cc1,0x4d67f4f0db45b3b5a3424b39ed8d972f710381d5,1627488114454,11.0,11,5.49e+19,1627488201209,16,1,5,5,5,9,9
955a7d79ce2dc1d97ac04a527775a02e9e14e240f7b4c9154b42b66b815b5227,7578,0xbfa783925b8676f57362523149c33fff0d1cc65f,0xda4018ec8389397d5137de84129c185b705cfc5c,1627488114454,11.0,11,4.0e+18,1627488201213,16,12,15,10,11,6,13
ac9382b80fdb786b97d77ccab4f8bb9bc1eda56ddc10116d15da22d51f18a7f5,7580,0xdd3eda6db1bbec156b35df3c03fbd93d2c34493b,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114454,11.0,11,9.34886405e+18,1627488201217,16,8,11,1,9,5,15
8f00adc90b332f04f59d33a858a345f9809889da5da9724e29c0f1c8837261bb,7581,0x18c55cf8232ff1565e224b84af1000951e3ffaab,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114454,11.0,11,3.42053796e+18,1627488201221,16,8,11,1,11,7,15
ce56f62ec53fc1324ba1228db928bb83995e15df8c5ebf60d50059eacc7cb469,7587,0x576f13dded1f2ad6b9d55ee8a1b67815ee7c92d9,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114454,11.0,11,5.16814557e+18,1627488201225,16,8,9,1,7,7,15
9e57e8680e167fdc1fa57ebca4661be01e343cb304d7f9c6be8e4db852148b91,7589,0xaa656e51565979f6893797a72fcd06716a15eab8,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114454,11.0,11,1.02123844e+18,1627488201230,16,8,8,1,2,7,15
e6afd89df6df413165cb116d2aebbe2ac3b489d242412d1e3059826648dd4793,7590,0xb36712fddbd16b781ec9263b441ee9df97e8ccc5,0xda4018ec8389397d5137de84129c185b705cfc5c,1627488114454,11.0,11,1.3e+19,1627488201234,16,5,12,10,10,6,6
736e38f502c17586dd79e77c7a7ef176eef5a2afe139970200fbc11e2c2b7ce4,7591,0x610821723ac6726cbcec2037c83743dfbdada663,0xda4018ec8389397d5137de84129c185b705cfc5c,1627488114454,11.0,11,4.0e+18,1627488201238,16,3,12,10,10,6,6
f51395c44857804ead9ea7cebabf0a6ab96214993f3cf6f6e4acb3247b5ea10f,7592,0x5e04647f64ef88763044a586f39952aa2200cbbf,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114454,11.0,11,1.05862441e+18,1627488201242,16,8,15,1,3,14,15
cd924ad6d514450a28f3318e63b48864c7e04fdde996b5435671e3caa8abff2b,7593,0x32be343b94f860124dc4fee278fdcbd38c102d88,0x5553b4f0e2ce499930b79c3b48bd6c13a0571c34,1627488114454,11.0,11,1.7850144481e+20,1627488201246,16,4,8,1,3,1,15
141125b1cfb273ca9b5f454bd4d82a45fdc05e721d8899f85aa7c3c9ebdffee4,7595,0xd6c0d0bc93a62e257174700e10f024c8b23f1f87,0x2a181ed7b07d0ac619ff351d9fa3e213433c3fb3,1627488114454,11.0,11,1.0e+18,1627488201251,16,3,7,3,7,3,7
0e0dcad62f6e3ccbbe6da3bc50692a84a82142f0155f23ba961cff8c6695447e,7596,0x2a181ed7b07d0ac619ff351d9fa3e213433c3fb3,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,1627488114454,11.0,11,9.9895e+17,1627488201255,16,3,8,2,3,3,8
1c2c3be44c2fdc8ee499e61a0c46557e4b56f2c76020e6f0de997612ac77dfaf,7606,0x0117aca5d98443a8ce8aee7ac4bec8450abbd852,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114455,11.0,11,1.441499883345e+22,1627488201259,16,2,8,1,5,2,15
c0f48aa5f16c5865913ae20bd93a31fc249a2f07e554027b966df6db6068421c,7615,0xc65e24227e40a6a0be5c5cf1f0f120c2310e9f7a,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114455,11.0,11,5.14579851e+18,1627488201263,16,8,10,1,9,7,15
ec629c0ce7859ba3b5442130757f302d67a5bc1001f5cebdf6e9110702d545ef,7616,0xba7933704d52a3e7fdbb5b5ded29e45213ea1111,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114455,11.0,11,1.013024192e+19,1627488201268,16,1,8,1,7,11,15
a7ec68975a5ede835545ad352cd12c0076171ea21d75a5a9b16abe13d8a80cf7,7619,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114455,11.0,11,3.933724e+16,1627488201272,16,9,14,2,2,3,3
1b54554206efa952d330249b84b510bf9c1c77615e1e3366adaaa9fcb426082b,7623,0x9990f7e058ed31e6af66396499b989cae124cc23,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114455,11.0,11,5.0137939e+18,1627488201276,16,3,8,1,9,7,15
8a90fa7a0b4ac379f3a8ff7917abef368304d2fe4f7847fffee6ab15f25ef7be,7626,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114456,11.0,11,4.329505e+16,1627488201280,16,9,14,2,2,3,3
b6e1a0703fcc54ff06dc3d0b48b1ec99819069841b2235fd588adf98beeefae6,7632,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114456,11.0,11,7.232289e+16,1627488201285,16,9,14,2,2,3,3
246e9ba412bff26c2b7d3d7cce4ee4371091d83aaeb7eb1a8a7316b526c8e57f,7634,0x19d1f826fce0c97733e0202efccc4a5608e8eb6d,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114456,11.0,11,3.05232127e+18,1627488201289,16,8,13,1,6,13,15
804258b58314bc30a23388562618c9d86c108037afd7024b16b61552c18b7f91,7635,0xd3a57c79fde37ed4ed9991638f3c0a59413a3c0f,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114456,11.0,11,1.0321853e+18,1627488201294,16,8,15,1,7,7,15
abf41eb769e8aa7ee2ad863aa0a04bc1d5eb56da402cbdfbbfabfeef81428248,7636,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114456,11.0,11,1.5371173e+17,1627488201302,16,8,9,1,2,3,3
a58489e4976581e9b9f6ab5af8b2e7ccc5eb7e481641257682b84e45d44d159e,7637,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xf5695ae85ab4f83a5f859c4c691ce7cef32b708b,1627488114456,11.0,11,1.00237172e+19,1627488201310,16,11,14,2,8,7,9
3f23ab39a2d6b853b6f31693e9db34af5e47479562c788a33084c23be97f2944,7638,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114456,11.0,11,4.258468e+16,1627488201314,16,9,14,2,2,3,3
a8fbf60d4be73e717cb4222d8fd8029581d432a9eb02751df3aff9a27926ac6f,7643,0xb76cefa8d0680c6da05ca47e1c4b70aa092b69a9,0xec06c233d618b41076fbff739efb85a4999f89da,1627488114457,11.0,11,1.77e+18,1627488201319,16,9,10,9,9,9,9
87824ca5aa9d40ee3010333879755db760754af0e280a93ca665ecda011404a4,7645,0xf5695ae85ab4f83a5f859c4c691ce7cef32b708b,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114457,11.0,11,1.002257133e+19,1627488201323,16,8,11,1,8,9,15
343109ec4344784016b5e553d6194535d3504b11fb3fa2107d5f2656920f98a3,7646,0x792f3ebfea681906a45f373dc49da98d3a5005ea,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114457,11.0,11,3.01341341e+18,1627488201327,16,8,10,1,9,7,15
0cb03063cdee84f0440d8f502ffb255a638bec3a3c0540892a957b4aaf27402c,7648,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114457,11.0,11,3.330228e+16,1627488201331,16,9,14,2,2,3,3
f1f95e9e2f62c1ba4bf3b33ee7789fe156166170fac057aa8ba7c5dc5dfcb40d,7653,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114457,11.0,11,1.0741783e+17,1627488201335,16,9,14,2,2,3,3
dba03ab2ed54c40c7992b47816c56af2a7cd79d859447a13d2453e4b787a8474,7655,0x0a5229166b58969fe7a7efa983aa4c2b2414fdfe,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114457,11.0,11,4.29930265e+18,1627488201340,16,8,14,1,10,7,15
a15c9d3c43e36ad8c5643d3b3bc700036c26452799cc081c2dfb71d03eb0973c,7656,0xec06c233d618b41076fbff739efb85a4999f89da,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114457,11.0,11,1.76873696e+18,1627488201344,16,8,10,1,9,9,15
3920e1538194173b525cde3db4104621be259a12942da5bbcc21672bd77e9d0c,7657,0x77f190fc96c507f40dc13aadc48d2cafcde5358b,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114457,11.0,11,2.003025953e+19,1627488201348,16,8,11,1,8,14,15
d4fc55961775a5a49f44837c41a9600f1d4a8aefa989c94a73d4d7cf11246601,7658,0x0ebf34ef7f813ad4ff2f846db5167d338476b53f,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114457,11.0,11,2.04839646e+18,1627488201352,16,8,15,1,9,7,15
5e36378325f0fc5724bee0c87e93947aaddfe42a0bc4c224c7cc24229797ed36,7662,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114458,11.0,11,1.8204175e+17,1627488201357,16,8,9,1,2,3,3
f0bdf42a06d7ba81dc6da825c692dd626935c43eb76a5f38c6bac8a901f408c9,7666,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114458,11.0,11,1.597841e+16,1627488201361,16,9,14,2,2,3,3
865e991b4c12ad8146e3ba8bf677128de4621176d92daf64431389af0ff2e48f,7668,0x5e04647f64ef88763044a586f39952aa2200cbbf,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114458,11.0,11,1.02024611e+18,1627488201365,16,8,15,1,3,14,15
a90ee3f8d4f00a8b9c77aff9f8956de9a67d7f4a4734e4ca4123911b6b0e485f,7669,0x2d1d94521e896625f8ec3f65171fa82262da6bcf,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114458,11.0,11,1.015304799e+19,1627488201369,16,8,15,1,5,7,15
